transaction_id,user_id,item_id,quantity,price,rating,timestamp,payment_method
T004084,U0657,P0398,3,97.49,3,2026-02-25 18:37:00,debit_card
T004085,U0845,P0406,3,151.38,3,2026-03-19 10:30:19,wallet
T004086,U0519,P0270,2,313.03,5,2026-02-14 20:27:32,debit_card
T004087,U0371,P0078,3,435.12,2,2026-01-24 22:41:31,debit_card
T004088,U0961,P0175,2,466.66,3,2026-02-11 02:19:57,paypal
T004089,U0065,P0251,-1,343.34,3,2026-03-09 15:17:27,credit_card
T004090,U0963,P0403,4,476.9,5,2026-04-11 20:34:25,debit_card
T004091,U0996,P0384,3,240.41,3,2026-03-21 11:40:59,upi
T004092,U0913,P0054,1,-10.5,1,2026-01-24 07:46:02,credit_card
T004093,U0167,P0092,1,360.71,2,2026-04-04 12:18:55,paypal
T004094,U0110,P0092,1,431.48,4,2026-04-06 18:38:32,debit_card
T004095,U0140,P0098,2,282.19,3,2026-02-01 09:31:49,debit_card
T004096,U0958,P0085,4,411.23,2,2026-03-13 04:38:46,credit_card
T004097,U0303,P0136,3,109.43,4,2026-02-02 12:14:10,credit_card
T004098,U0274,P0165,1,419.02,4,2026-03-23 19:47:25,upi
T004099,U0506,P0282,5,406.8,1,2026-04-16 04:32:19,paypal
T004100,U0780,P0311,1,111.95,4,2026-03-29 10:52:06,debit_card
T004101,U0201,P0465,2,356.07,4,2026-02-13 12:17:42,paypal
T004102,U0813,P0138,4,309.31,1,2026-02-15 06:59:59,upi
T004103,U0843,P0377,5,355.79,1,2026-01-24 12:25:25,upi
T004104,,P0291,4,131.2,2,2026-04-20 19:57:32,credit_card
T004105,U0363,P0151,3,175.89,4,2026-04-01 17:05:11,upi
T004106,U0655,P0399,2,-318.7,1,2026-02-12 07:50:15,paypal
T004107,U0440,P0146,1,493.85,5,2026-02-18 00:31:46,wallet
T004108,U0627,P0390,5,271.7,5,2026-04-07 02:51:02,wallet
T004109,U0742,P0192,1,246.03,5,2026-03-16 18:02:18,wallet
T004110,U0402,P0292,5,307.28,2,2026-04-15 19:06:01,credit_card
T004111,U0584,P0331,1,444.59,5,2026-02-26 20:27:37,upi
T004112,U0280,P0200,1,94.93,1,2026-04-06 00:19:10,credit_card
T004113,U0146,P0149,1,187.52,1,2026-03-24 11:54:03,wallet
T004114,U0779,P0203,2,450.34,4,2026-02-15 12:07:57,debit_card
T004115,U0208,P0085,4,26.79,5,2026-04-05 22:00:37,upi
T004116,U0419,P0493,4,255.8,5,2026-03-08 19:38:12,paypal
T004117,U0218,P0036,1,198.75,1,2026-01-27 14:44:57,paypal
T004118,U0884,P0435,1,159.3,5,2026-02-21 16:48:30,debit_card
T004119,U0806,P0315,4,369.69,3,2026-02-14 02:50:46,credit_card
T004120,U0349,P0182,4,252.68,1,2026-02-15 02:00:13,debit_card
T004121,U0473,P0170,5,213.03,5,2026-04-10 19:52:18,wallet
T004122,U0782,P0170,5,197.69,7,2026-04-07 06:52:59,paypal
T004123,U0889,P0267,3,109.87,2,2026-02-13 03:38:04,paypal
T004124,U0581,P0142,3,91.86,1,2026-02-10 12:35:00,wallet
T004125,U0444,P0024,4,78.08,1,2026-04-09 18:38:52,credit_card
T004126,U0565,P0023,3,33.4,5,2026-04-09 21:17:24,credit_card
T004127,U0325,P0064,3,375.13,-1,2026-01-20 13:02:39,credit_card
T004128,U0572,P0179,1,335.96,2,2026-04-16 09:41:36,upi
T004129,U0645,P0140,2,485.44,4,2026-02-17 15:05:47,paypal
T004130,U0074,P0456,2,94.16,4,2026-02-27 16:27:55,debit_card
T004131,U0328,P0355,3,347.77,5,2026-02-11 10:23:25,paypal
T004132,U0217,P0308,4,16.42,3,2026-02-05 09:13:47,credit_card
T004133,U0550,P0489,1,232.24,3,2026-02-06 13:22:37,debit_card
T004134,U0952,P0293,4,268.68,3,2026-04-10 06:45:45,upi
T004135,U0813,P0417,4,256.53,2,2026-01-22 20:41:40,credit_card
T004136,U0562,P0332,5,60.03,2,2026-02-28 13:59:14,upi
T004137,U0126,P0480,3,443.02,5,2026-01-25 22:02:36,upi
T004138,U0002,P0083,1,307.91,4,2026-04-05 00:33:26,wallet
T004139,U0446,P0346,2,185.39,1,2026-04-17 11:35:01,wallet
T004140,U0080,P0039,4,177.37,2,2026-02-19 04:16:14,upi
T004141,U0057,P0070,3,448.7,2,2026-03-24 21:47:34,upi
T004142,U0002,P0273,4,35.2,2,2026-03-20 17:25:30,paypal
T004143,U0564,P0236,2,386.64,2,2026-03-20 03:08:46,upi
T004144,U0142,P0019,1,168.43,2,2026-02-18 00:54:12,credit_card
T004145,U0205,P0474,2,174.97,4,2026-04-03 15:08:08,paypal
T004146,U0456,P0391,3,458.94,1,2026-02-13 08:35:18,credit_card
T004147,U0946,P0052,3,54.81,4,2026-03-25 08:15:27,wallet
T004148,U0298,P0277,3,87.36,4,2026-04-13 15:44:29,debit_card
T004149,U0089,,3,442.83,1,2026-04-05 22:23:15,credit_card
T004150,U0212,P0329,3,348.8,1,2026-02-20 02:46:11,paypal
T004151,U0841,P0196,3,106.03,4,2026-03-16 18:03:49,credit_card
T004152,U0213,P0206,3,215.17,2,2026-03-03 03:02:20,paypal
T004153,U0333,P0087,2,-262.37,2,2026-02-16 05:04:05,paypal
T004154,U0704,P0111,3,260.64,3,2026-02-12 21:41:04,upi
T004155,U0781,P0314,5,113.75,3,2026-04-06 14:47:38,paypal
T004156,U0997,P0225,4,164.49,2,2026-04-12 08:03:13,paypal
T004157,U0181,P0062,5,253.14,4,2026-02-26 00:14:14,upi
T004158,U0296,P0046,2,106.18,1,2026-03-02 10:13:36,credit_card
T004159,U0160,P0158,3,490.18,5,2026-02-15 00:18:13,upi
T004160,U0912,P0172,1,62.46,2,2026-02-07 18:06:41,credit_card
T004161,U0982,P0098,3,289.85,3,2026-02-02 00:36:04,paypal
T004162,U0129,P0195,5,317.98,2,2026-03-13 10:50:05,debit_card
T004163,U0476,P0478,2,367.87,2,2026-03-12 09:31:15,paypal
T004164,U0964,P0146,2,199.88,4,2026-03-26 23:35:18,upi
T004165,U0626,P0490,4,244.59,3,2026-03-10 17:27:08,debit_card
T004166,U0396,P0306,5,210.09,2,2026-01-20 03:14:24,debit_card
T004167,U0212,P0113,2,249.21,5,2026-03-31 04:54:33,credit_card
T004168,U0850,P0232,1,93.8,4,2026-04-15 17:37:12,credit_card
T004169,U0618,P0291,4,44.55,5,2026-02-25 22:41:09,credit_card
T004170,U0878,P0277,3,0.0,4,2026-03-06 15:22:53,credit_card
T004171,U0999,P0213,1,400.15,5,2026-02-25 21:13:56,paypal
T004172,U0999,P0354,2,205.18,4,2026-03-26 06:41:47,debit_card
T004173,U0994,P0257,4,287.49,4,2026-01-29 11:10:19,credit_card
T004174,U0772,P0006,5,457.66,4,2026-01-28 13:25:14,wallet
T004175,U0174,P0318,2,87.43,3,2026-03-18 19:13:03,wallet
T004176,U0048,P0467,5,257.29,1,2026-03-15 20:41:48,credit_card
T004177,U0196,P0029,2,149.95,4,2026-01-29 02:51:09,debit_card
T004178,U0051,P0071,4,114.16,2,2026-02-18 19:13:47,paypal
T004179,U0654,P0294,3,354.09,1,2026-04-18 05:04:17,wallet
T004180,U0642,P0079,1,237.7,2,2026-02-14 01:39:51,debit_card
T004181,U0249,P0191,5,83.55,2,2026-04-03 19:41:42,wallet
T004182,U0692,P0184,1,61.73,1,2026-02-19 22:48:33,wallet
T004183,U0597,P0255,4,,2,2026-03-30 16:39:55,wallet
T004184,U0162,P0225,5,495.72,4,2026-03-17 19:25:20,debit_card
T004185,U0252,P0201,1,321.06,3,2026-02-12 04:44:30,wallet
T004186,U0789,P0197,4,171.23,3,2026-02-21 09:28:27,wallet
T004187,U0386,P0174,4,142.67,1,2026-03-12 05:39:05,credit_card
T004188,U0392,P0271,1,161.62,5,2026-04-11 10:52:39,wallet
T004189,U0630,P0321,1,297.93,4,2026-02-07 01:50:00,debit_card
T004190,U0864,P0303,5,48.78,2,2026-01-21 00:10:17,wallet
T004191,U0279,P0122,2,296.66,3,2026-01-30 21:05:17,wallet
T004192,U0119,P0387,1,353.37,4,2026-04-05 14:56:07,debit_card
T004193,U0915,P0100,1,316.57,1,2026-03-19 10:10:43,wallet
T004194,U0983,P0174,1,435.32,3,2026-02-19 06:13:08,upi
T004195,U0100,P0423,5,91.38,5,2026-04-13 00:13:02,debit_card
T004196,U0724,P0267,3,488.47,3,2026-02-03 14:54:15,credit_card
T004197,U0691,P0194,5,114.42,4,2026-02-11 09:56:23,credit_card
T004198,U0533,P0380,5,385.68,1,2026-04-13 23:43:38,upi
T004199,U0239,P0068,-5,257.91,6,2026-03-23 00:30:28,paypal
T004200,U0495,P0365,3,47.46,2,2026-03-21 14:57:40,debit_card
T004201,U0180,P0213,3,304.48,1,2026-03-02 04:40:59,paypal
T004202,U0954,P0450,5,113.06,3,2026-01-30 15:42:55,debit_card
T004203,U0323,P0253,5,45.9,1,2026-03-13 10:17:56,paypal
T004204,U0732,P0223,4,413.03,3,2026-03-22 03:52:24,debit_card
T004205,U0175,P0351,5,38.76,1,2026-01-27 06:28:18,wallet
T004206,U0665,P0052,3,265.49,3,2026-04-17 04:23:50,credit_card
T004207,,P0189,5,49.8,1,2026-01-26 03:24:48,paypal
T004208,U0394,P0024,2,103.75,3,2026-02-20 12:18:02,wallet
T004209,U0995,P0204,5,89.87,5,2026-01-21 03:32:43,paypal
T004210,U0985,P0025,5,65.71,2,2026-04-18 08:49:22,paypal
T004211,U0440,P0117,1,205.56,4,2026-03-11 01:47:11,debit_card
T004212,U0464,P0049,4,284.88,2,2026-03-20 19:14:54,wallet
T004213,U0570,P0141,4,261.17,4,2026-01-31 19:51:11,credit_card
T004214,U0875,P0316,2,423.44,5,2026-02-18 11:11:01,upi
T004215,U0686,P0460,4,376.11,6,2026-01-31 00:27:34,paypal
T004216,U0486,P0120,1,495.03,5,2026-01-23 06:43:36,wallet
T004217,U0169,P0483,1,115.63,1,2026-04-19 10:51:08,wallet
T004218,U0177,P0160,1,417.19,3,2026-02-18 00:45:40,bitcoin
T004219,U0779,P0152,3,197.08,4,2026-03-29 22:49:13,wallet
T004220,U0304,P0076,3,285.68,2,2026-02-27 21:06:14,credit_card
T004221,U0779,P0011,1,299.46,4,2026-03-28 22:10:31,debit_card
T004222,U0253,P0142,3,13.54,3,2026-02-02 22:31:02,paypal
T004223,U0092,P0342,1,107.07,1,2026-02-16 00:57:30,cheque
T004224,U0795,P0200,4,44.56,1,2026-03-10 03:52:08,upi
T004225,U0702,P0371,4,282.62,3,2026-03-13 11:18:58,wallet
T004226,U0691,P0467,2,400.0,1,2026-04-06 19:00:46,upi
T004227,U0130,P0272,3,386.5,1,2026-03-26 03:50:40,wallet
T004228,U0399,P0294,4,306.14,2,2026-02-24 09:15:46,paypal
T004229,U0058,P0168,3,225.57,3,2026-03-24 16:47:31,debit_card
T004230,U0085,P0405,2,392.46,4,2026-02-14 23:40:13,upi
T004231,U0157,P0014,5,46.45,1,2026-04-14 09:55:17,wallet
T004232,U0694,P0472,3,476.55,4,2026-04-19 05:44:13,debit_card
T004233,U0070,P0458,5,24.0,4,2026-01-27 14:12:46,upi
T004234,U0844,P0270,4,,4,2026-02-06 03:38:10,wallet
T004235,U0813,P0186,5,292.22,3,2026-03-26 09:06:33,credit_card
T004236,U0827,P0412,3,245.9,3,2026-04-18 16:37:27,credit_card
T004237,U0847,P0459,2,417.53,3,2026-03-10 12:36:51,upi
T004238,U0878,P0465,3,59.41,4,2026-03-01 14:22:58,upi
T004239,U0430,P0235,1,174.23,1,2026-01-30 04:19:41,debit_card
T004240,U0040,P0480,4,18.8,5,2026-04-18 23:55:32,credit_card
T004241,U0710,P0173,5,386.33,2,2026-03-08 20:44:28,upi
T004242,U0503,P0324,5,406.08,4,2026-02-12 13:09:47,paypal
T004243,U0141,P0177,4,216.3,3,2026-01-23 08:39:08,debit_card
T004244,U0356,P0447,5,401.07,5,2026-04-12 09:23:56,wallet
T004245,U0049,P0431,5,214.72,5,2026-03-16 23:08:43,wallet
T004246,U0759,P0490,2,378.4,3,2026-02-15 10:12:14,debit_card
T004247,U0165,P0304,5,438.37,4,2026-03-30 13:36:14,debit_card
T004248,U0134,P0424,1,348.56,1,2026-01-28 08:45:15,debit_card
T004249,U0923,P0299,5,286.97,2,2026-01-21 20:34:28,credit_card
T004250,U0288,P0004,1,131.17,4,2026-03-05 20:10:32,paypal
T004251,U0854,P0377,5,334.08,1,2026-02-02 11:04:10,credit_card
T004252,U0897,P0174,4,173.09,1,2026-02-07 12:48:50,upi
T004253,U0562,P0251,1,339.56,5,2026-01-25 22:14:04,paypal
T004254,U0626,P0029,2,344.28,4,2026-04-07 20:31:15,credit_card
T004255,U0278,P0201,2,203.52,1,2026-04-06 20:56:52,credit_card
T004256,U0529,P0392,2,386.5,4,2026-02-23 19:19:10,wallet
T004257,U0193,P0195,2,210.2,4,2026-01-30 15:02:14,debit_card
T004258,U0399,P0489,4,339.17,4,2026-01-28 16:34:52,cheque
T004259,U0326,P0095,5,211.41,5,2026-04-20 10:53:30,debit_card
T004260,U0706,P0197,5,58.64,3,2026-04-20 19:40:12,wallet
T004261,U0474,P0474,5,276.65,1,2026-04-15 23:10:31,paypal
T004262,U0099,P0354,2,136.33,2,2026-03-17 17:11:47,credit_card
T004263,U0371,P0020,5,404.27,4,2026-03-04 12:18:18,credit_card
T004264,U0330,P0221,2,140.1,5,2026-01-30 19:47:14,wallet
T004265,U0546,P0338,4,226.53,5,2026-03-08 00:54:34,credit_card
T004266,U0232,P0455,5,65.32,5,2026-02-14 19:08:05,upi
T004267,U0064,P0225,3,420.58,1,2026-02-27 06:07:31,credit_card
T004268,U0104,P0124,3,419.79,5,2026-02-28 07:42:40,wallet
T004269,U0909,P0383,2,277.46,1,2026-02-28 00:36:22,paypal
T004270,U0400,P0091,3,242.63,4,2026-04-17 07:08:12,paypal
T004271,U0861,P0226,2,115.67,2,2026-03-22 08:16:24,debit_card
T004272,U0049,P0257,5,15.64,3,2026-03-01 10:48:11,paypal
T004273,U0407,P0336,5,148.82,2,2026-02-11 02:17:16,credit_card
T004274,U0887,P0469,5,167.72,5,2026-03-10 20:27:59,upi
T004275,U0105,P0250,4,403.07,2,2026-01-27 17:11:39,wallet
T004276,U0955,P0002,5,313.99,5,2026-04-08 23:20:18,wallet
T004277,U0866,P0409,3,204.43,4,2026-01-28 16:56:37,credit_card
T004278,U0612,P0295,3,67.87,1,2026-02-16 12:46:58,upi
T004279,U0747,P0497,2,166.07,4,2026-02-06 02:30:38,credit_card
T004280,U0744,P0321,5,26.5,5,2026-01-23 12:36:49,upi
T004281,U0777,P0469,5,487.23,3,2026-03-08 00:50:54,credit_card
T004282,U0824,P0029,3,155.93,1,2026-03-05 15:31:33,upi
T004283,U0697,P0122,1,473.1,3,2026-03-18 05:41:37,upi
T004284,U0382,P0223,2,402.95,2,2026-01-22 05:57:44,credit_card
T004285,U0462,P0164,5,288.44,5,2026-02-16 20:33:03,credit_card
T004286,U0329,P0100,4,24.33,2,2026-04-12 17:24:26,upi
T004287,U0720,P0380,1,483.65,4,2026-02-12 00:10:30,debit_card
T004288,U0157,P0457,3,264.51,5,2026-02-13 05:07:32,debit_card
T004289,U0664,P0239,4,459.12,4,2026-03-23 17:19:31,wallet
T004290,U0947,P0139,4,200.1,5,2026-03-02 07:26:44,debit_card
T004291,U0284,P0060,3,257.62,2,2026-03-14 23:38:56,wallet
T004292,U0619,P0261,5,366.8,4,2026-03-17 13:04:15,upi
T004293,U0890,P0325,3,224.23,3,2026-03-28 12:20:02,upi
T004294,U0563,P0191,4,412.58,3,2026-01-31 21:10:53,debit_card
T004295,U0284,P0071,4,288.23,3,2026-03-10 19:35:37,debit_card
T004296,U0868,P0335,5,337.53,3,2026-01-31 14:30:33,paypal
T004297,U0148,P0094,5,250.36,-1,2026-03-02 03:55:38,credit_card
T004298,U0564,P0240,4,269.84,2,2026-02-22 22:49:50,credit_card
T004299,U0281,P0146,5,452.12,4,2026-03-17 10:56:37,upi
T004300,U0964,P0209,2,296.25,1,2026-01-22 07:02:11,credit_card
T004301,U0537,P0275,4,427.76,2,2026-03-24 17:42:40,wallet
T004302,U0972,P0215,1,438.69,5,2026-03-25 19:00:11,upi
T004303,U0449,P0342,3,367.91,2,2026-01-21 12:02:00,credit_card
T004304,U0681,P0421,3,240.63,3,2026-03-12 06:23:15,
T004305,U0843,P0036,4,112.53,4,2026-03-03 03:22:22,wallet
T004306,U0739,P0208,3,388.23,3,2026-02-18 03:07:38,debit_card
T004307,U0066,P0151,1,341.56,2,2026-03-27 04:33:50,wallet
T004308,U0514,P0329,4,315.53,5,2026-03-16 18:31:56,upi
T004309,U0323,P0404,1,461.16,3,2026-03-16 14:55:21,credit_card
T004310,U0803,P0404,1,252.13,3,2026-04-02 08:37:34,wallet
T004311,U0425,P0238,1,62.44,3,2026-03-08 06:00:21,debit_card
T004312,U0397,P0158,1,371.6,3,2026-03-10 13:37:08,paypal
T004313,U0158,P0353,5,187.03,4,2026-04-01 16:28:08,debit_card
T004314,U0942,P0163,1,195.9,2,2026-02-06 00:12:25,debit_card
T004315,U0163,P0409,4,361.13,-2,2026-02-16 23:45:25,credit_card
T004316,U0513,P0026,1,80.13,3,2026-04-06 18:53:25,credit_card
T004317,U0033,P0369,5,134.47,3,2026-03-03 13:06:14,upi
T004318,U0701,P0249,2,152.16,2,2026-02-08 20:24:12,debit_card
T004319,U0235,P0453,5,43.46,2,2026-04-14 02:24:48,wallet
T004320,U0812,P0422,2,213.79,5,2026-02-22 22:42:26,wallet
T004321,U0255,P0184,5,261.35,1,2026-03-28 09:53:11,upi
T004322,U0615,P0265,4,111.09,5,2026-03-19 11:29:31,wallet
T004323,U0280,P0388,3,219.23,4,2026-02-02 23:35:09,debit_card
T004324,U0478,P0028,2,137.12,3,2026-03-11 22:12:53,wallet
T004325,U0284,P0179,5,275.49,5,2026-01-23 21:54:51,credit_card
T004326,U0389,P0205,1,291.1,4,2026-03-28 07:13:29,credit_card
T004327,U0836,P0214,2,461.74,4,2026-02-26 14:45:47,paypal
T004328,U0515,P0459,5,461.78,5,2026-03-31 18:11:36,bitcoin
T004329,U0275,P0138,3,200.53,2,2026-01-30 05:10:52,wallet
T004330,U0701,P0144,2,346.79,1,2026-04-04 06:17:23,upi
T004331,U0314,P0300,2,345.88,1,2026-04-05 18:46:30,credit_card
T004332,U0702,P0041,2,77.81,2,2026-01-29 12:25:26,credit_card
T004333,U0142,P0331,5,183.44,2,2026-03-10 18:33:17,paypal
T004334,U0033,P0167,3,421.71,4,2026-04-15 12:05:04,debit_card
T004335,U0236,P0251,1,10.6,5,2026-03-18 18:08:14,upi
T004336,U0381,P0040,5,36.43,1,2026-02-15 06:24:16,debit_card
T004337,U0988,P0372,4,23.03,2,2026-02-25 16:54:15,wallet
T004338,U0765,P0147,2,88.77,4,2026-02-21 19:22:02,paypal
T004339,U0433,P0140,2,48.04,1,2026-02-15 05:06:33,debit_card
T004340,U0238,P0279,3,407.39,2,2026-03-18 15:49:32,upi
T004341,U0242,P0029,3,278.51,5,2026-02-11 02:48:33,wallet
T004342,U0433,P0454,3,383.41,5,2026-04-08 15:16:33,wallet
T004343,U0153,P0071,3,110.96,2,2026-04-17 02:54:36,debit_card
T004344,U0365,P0488,3,471.61,5,2026-04-08 18:55:17,debit_card
T004345,,P0316,2,347.77,1,2026-03-22 19:47:11,credit_card
T004346,U0274,P0057,-5,462.34,3,2026-03-20 00:45:18,upi
T004347,U0462,P0463,1,,5,2026-04-20 23:44:11,debit_card
T004348,U0862,P0432,3,134.29,3,2026-02-27 17:04:19,paypal
T004349,U0670,P0309,4,44.01,2,2026-02-03 13:36:43,upi
T004350,U0820,P0270,4,113.34,1,2026-02-05 10:52:02,debit_card
T004351,U0397,P0412,3,165.47,4,2026-02-18 20:49:18,paypal
T004352,U0990,P0219,5,150.49,5,2026-02-16 03:37:27,credit_card
T004353,U0820,P0294,1,104.26,3,2026-04-01 12:33:34,wallet
T004354,,P0244,2,195.23,2,2026-04-18 17:14:28,paypal
T004355,U0036,P0430,2,250.53,1,2026-04-07 05:37:45,upi
T004356,U0314,P0095,1,375.49,2,2026-02-19 20:01:02,upi
T004357,U0834,P0084,5,477.65,5,2026-01-23 17:47:23,debit_card
T004358,U0446,P0500,4,467.55,3,2026-04-02 17:58:21,credit_card
T004359,U0388,P0333,5,413.92,5,2026-04-20 22:35:29,credit_card
T004360,U0746,P0376,1,285.97,4,2026-04-14 22:57:32,paypal
T004361,U0226,P0382,2,179.29,2,2026-02-13 21:09:32,paypal
T004362,U0808,P0014,-1,45.84,1,2026-02-04 18:31:26,upi
T004363,U0006,P0352,1,,1,2026-03-29 05:05:50,debit_card
T004364,U0131,P0029,3,125.54,2,2026-01-25 19:43:33,wallet
T004365,U0241,P0295,3,197.91,1,2026-03-28 20:47:54,wallet
T004366,U0032,P0150,4,197.66,4,2026-02-03 00:33:52,credit_card
T004367,U0293,,5,98.86,4,2026-03-06 20:34:49,wallet
T004368,U0739,P0052,1,453.23,2,2026-04-02 01:36:04,upi
T004369,U0429,P0166,1,0.0,5,2026-03-28 22:55:21,cheque
T004370,U0374,P0237,4,391.63,2,2026-03-20 07:10:02,credit_card
T004371,U0435,P0011,2,416.28,3,2026-01-26 05:35:49,paypal
T004372,U0922,P0446,3,17.65,2,2026-02-05 16:51:28,credit_card
T004373,U0956,P0354,3,85.7,3,2026-01-31 15:33:48,wallet
T004374,U0834,P0132,3,221.32,3,2026-03-09 19:32:47,upi
T004375,U0388,P0240,4,388.89,3,2026-03-13 22:21:21,
T004376,U0285,P0085,5,159.46,1,2026-01-20 00:29:31,credit_card
T004377,U0217,P0390,4,138.92,4,2026-03-26 09:52:29,upi
T004378,U0750,P0050,1,381.38,2,2026-03-25 06:29:29,debit_card
T004379,U0982,P0093,2,169.31,5,2026-04-18 08:07:11,debit_card
T004380,U0493,P0219,2,324.68,2,2026-02-15 08:34:02,paypal
T004381,U0338,P0023,1,177.73,1,2026-03-21 17:58:44,upi
T004382,U0378,P0237,5,499.62,4,2026-01-30 01:32:24,credit_card
T004383,U0037,P0010,3,303.24,1,2026-03-28 13:52:46,debit_card
T004384,U0660,P0375,3,254.79,0,2026-04-09 07:50:12,debit_card
T004385,U0981,P0155,5,335.71,1,2026-02-25 02:02:32,debit_card
T004386,,P0497,5,324.65,4,2026-02-17 03:08:17,unknown
T004387,U0994,P0359,3,320.35,5,2026-01-26 23:36:39,credit_card
T004388,U0516,P0247,3,254.16,3,2026-03-19 11:57:36,credit_card
T004389,U0970,P0354,2,63.73,2,2026-03-31 04:56:41,debit_card
T004390,U0503,P0028,5,147.63,3,2026-03-10 19:30:53,paypal
T004391,U0017,P0054,2,-319.2,1,2026-02-20 18:26:34,paypal
T004392,U0733,P0464,3,427.78,5,2026-02-28 06:26:35,wallet
T004393,U0232,P0083,4,372.53,3,2026-03-19 01:40:20,credit_card
T004394,U0482,P0442,4,132.31,4,2026-04-14 01:23:02,credit_card
T004395,U0049,P0217,3,104.37,1,2026-03-05 10:43:23,wallet
T004396,U0499,P0043,2,241.76,2,2026-01-30 22:49:45,credit_card
T004397,U0547,P0080,4,90.86,4,2026-03-20 11:24:57,upi
T004398,U0870,P0397,5,306.68,5,2026-01-20 15:48:41,credit_card
T004399,U0308,P0060,5,222.49,4,2026-01-21 22:14:08,paypal
T004400,U0394,P0207,1,51.62,5,2026-02-12 20:02:55,wallet
T004401,U0133,P0443,1,356.01,0,2026-03-01 18:18:04,upi
T004402,U0312,P0113,3,285.42,2,2026-01-22 21:18:18,upi
T004403,U0330,P0115,2,348.62,2,2026-02-03 09:32:01,wallet
T004404,U0886,P0484,2,255.78,5,2026-03-13 21:04:33,credit_card
T004405,U0529,P0352,4,68.84,4,2026-03-01 23:32:55,upi
T004406,U0559,P0222,2,132.67,3,2026-04-14 10:00:26,wallet
T004407,U0983,P0196,3,337.08,2,2026-02-11 01:02:35,upi
T004408,U0829,P0424,5,446.52,5,2026-04-15 05:34:36,paypal
T004409,U0793,P0176,5,389.16,7,2026-01-21 07:12:51,paypal
T004410,U0548,P0031,5,390.78,3,2026-03-12 22:48:22,debit_card
T004411,U0261,P0382,3,312.38,1,2026-03-25 18:51:00,paypal
T004412,U0864,P0120,3,490.7,5,2026-02-19 03:06:39,wallet
T004413,U0854,P0387,2,225.92,2,2026-03-18 16:06:37,wallet
T004414,U0803,P0108,3,33.07,5,2026-04-17 22:48:11,debit_card
T004415,U0141,P0482,5,48.71,5,2026-01-31 14:03:28,upi
T004416,U0089,P0461,4,231.44,1,2026-02-04 00:14:46,debit_card
T004417,U0292,P0023,2,36.1,4,2026-02-17 15:54:06,credit_card
T004418,U0511,P0160,0,232.95,3,2026-02-02 17:14:52,wallet
T004419,U0068,P0258,3,323.03,1,2026-01-22 02:15:48,credit_card
T004420,U0770,P0008,1,121.55,1,2026-04-17 23:14:08,debit_card
T004421,U0739,P0061,3,414.03,5,2026-01-22 09:17:38,credit_card
T004422,U0082,,2,418.98,5,2026-02-09 03:57:59,paypal
T004423,U0677,P0326,5,433.56,1,2026-04-04 05:27:40,upi
T004424,U0787,P0252,2,-140.62,2,2026-04-12 16:19:18,upi
T004425,U0974,P0148,3,194.93,5,2026-02-28 15:31:13,wallet
T004426,U0588,P0456,1,192.92,5,2026-02-14 07:30:47,upi
T004427,U0967,P0169,5,382.49,3,2026-03-23 01:37:12,wallet
T004428,U0107,P0150,5,236.08,1,2026-04-07 06:44:24,wallet
T004429,U0772,P0008,5,396.29,2,2026-03-27 04:46:50,upi
T004430,U0356,P0217,1,287.62,5,2026-04-11 21:08:26,upi
T004431,U0557,P0455,1,76.45,4,2026-03-13 22:27:47,wallet
T004432,U0122,P0198,5,423.52,2,2026-03-19 16:29:37,credit_card
T004433,U0692,P0430,5,407.79,4,2026-04-19 13:43:11,paypal
T004434,U0467,P0472,3,463.9,4,2026-03-08 21:44:28,upi
T004435,U0453,P0340,3,304.23,4,2026-03-23 15:47:23,upi
T004436,U0220,P0355,5,17.68,4,2026-03-01 01:14:15,upi
T004437,U0538,P0069,2,331.27,2,2026-03-21 08:33:22,debit_card
T004438,U0580,P0123,3,239.14,3,2026-04-18 03:23:53,debit_card
T004439,U0445,P0256,5,255.05,-1,2026-03-18 01:54:01,upi
T004440,U0252,P0331,5,453.31,3,2026-02-22 14:39:34,credit_card
T004441,U0762,P0381,3,86.15,4,2026-02-15 04:55:33,credit_card
T004442,U0255,P0112,1,322.71,5,2026-03-17 20:24:20,wallet
T004443,U0172,P0410,5,267.39,1,2026-02-10 05:41:43,wallet
T004444,U0673,P0419,3,173.5,4,2026-03-11 22:31:07,debit_card
T004445,U0057,P0263,5,273.37,4,2026-04-17 01:09:38,upi
T004446,U0613,P0375,5,365.55,5,2026-01-21 15:11:53,debit_card
T004447,U0193,P0351,1,179.44,3,2026-02-17 11:09:41,paypal
T004448,U0640,P0041,5,415.05,3,2026-03-19 00:06:40,wallet
T004449,U0995,P0456,3,275.2,4,2026-03-23 04:30:58,cash
T004450,U0721,P0226,2,153.64,5,2026-04-10 11:30:44,wallet
T004451,U0387,P0123,3,109.0,3,2026-01-26 22:27:49,paypal
T004452,U0107,P0214,2,319.26,4,2026-03-19 06:29:56,paypal
T004453,U0012,P0259,5,195.92,5,2026-04-15 17:55:50,credit_card
T004454,U0086,P0456,2,79.91,1,2026-03-08 14:29:44,upi
T004455,U0460,P0032,1,341.69,5,2026-01-29 18:35:53,upi
T004456,U0122,P0238,1,13.56,3,2026-04-08 20:50:08,wallet
T004457,,P0367,1,243.4,1,2026-03-27 22:08:43,wallet
T004458,U0957,P0343,1,83.43,1,2026-02-20 03:48:34,wallet
T004459,U0597,P0332,4,25.85,1,2026-02-13 11:22:32,upi
