user_id,item_id,interaction_type,timestamp,session_id,device_type
U0327,P0078,purchase,2026-02-21 13:56:53,S23485,mobile
U0719,P0014,purchase,2026-02-04 16:19:54,S39958,mobile
U0005,P0293,view,2026-04-14 19:24:27,S45203,web
U0896,P0071,add_to_cart,2026-01-27 06:57:21,S31786,tablet
U0109,P0033,add_to_cart,2026-04-18 08:23:02,S53498,web
U0011,P0163,click,2026-02-23 07:38:29,S28294,mobile
U0596,P0328,click,2026-02-27 08:39:24,S97318,mobile
U0530,P0436,purchase,2026-03-23 21:31:40,S70423,tablet
U0144,P0134,purchase,2026-04-07 04:37:06,S59068,smart_tv
U0760,P0129,view,2026-02-08 03:24:05,S75761,tablet
U0242,P0363,add_to_cart,2026-04-10 11:41:58,S80739,mobile
U0605,P0093,click,2026-02-27 19:45:36,S73321,web
U0043,P0221,purchase,2026-04-11 13:54:56,S85311,mobile
U0985,P0107,view,2026-02-10 21:26:29,S87275,tablet
U0441,P0182,click,2026-03-06 22:28:58,S17492,mobile
U0349,P0240,add_to_cart,2026-03-16 10:00:36,S17514,tablet
U0342,P0326,add_to_cart,2026-03-28 19:18:41,S35179,tablet
U0555,P0088,add_to_cart,2026-04-19 15:55:10,S72629,mobile
U0415,P0404,view,2026-01-22 18:29:33,S44881,web
U0494,P0065,view,2026-03-07 11:06:35,S38404,tablet
U0896,P0164,add_to_cart,2026-01-30 21:19:16,S61352,mobile
U0569,P0082,view,2026-02-12 12:45:22,S11130,mobile
U0547,P0094,add_to_cart,2026-04-14 23:08:33,S63180,mobile
U0776,P0453,add_to_cart,2026-03-18 06:15:57,S82413,web
U0194,P0302,add_to_cart,2026-02-12 23:31:28,S11666,mobile
U0872,P0485,view,2026-02-09 08:56:42,S45851,mobile
U0295,P0292,view,2026-04-06 00:25:00,S11762,tablet
U0720,,purchase,2026-03-11 06:11:53,S68115,mobile
U0138,P0210,purchase,2026-01-20 09:32:57,S54917,mobile
U0986,P0298,add_to_cart,2026-03-16 07:04:14,S34262,mobile
U0489,P0429,add_to_cart,2026-04-12 01:25:56,S12459,tablet
U0238,P0315,click,2026-01-26 03:04:22,S85356,mobile
U0252,P0190,view,2026-03-29 22:32:38,S33283,mobile
U0165,P0153,purchase,2026-01-31 03:09:42,S87579,mobile
U0392,,click,2026-04-18 01:42:11,S65033,mobile
U0955,P0271,view,2026-03-20 17:41:21,S96386,mobile
U0329,P0205,add_to_cart,2026-03-12 04:02:15,S99795,tablet
U0429,P0426,click,2026-03-21 15:52:17,S27013,web
U0289,P0112,add_to_cart,2026-01-21 00:32:10,S85031,web
U0234,P0238,view,2026-02-14 09:52:49,S65529,mobile
U0456,P0423,purchase,2026-04-14 05:20:16,S39220,tablet
U0114,P0106,view,2026-03-13 04:10:29,S11629,tablet
U0960,P0406,add_to_cart,2026-02-25 03:23:29,S67052,web
U0141,P0481,view,2026-02-01 14:09:58,S55739,web
U0922,P0419,add_to_cart,2026-02-03 07:09:32,S70262,mobile
U0476,P0241,purchase,2026-03-27 13:10:49,S72470,web
U0916,P0471,click,2026-03-15 07:35:19,S42900,tablet
U0300,P0093,click,2026-02-24 15:36:13,S19104,web
U0336,P0440,add_to_cart,2026-02-01 18:37:36,S82152,web
U0021,P0045,purchase,2026-04-09 22:24:34,S84007,mobile
U0177,P0154,view,2026-01-25 06:08:31,S47621,tablet
U0225,P0228,add_to_cart,2026-02-23 09:43:58,S20193,web
U0173,P0113,add_to_cart,,S53940,mobile
U0514,P0422,purchase,2026-04-03 09:18:12,S68803,tablet
U0780,P0006,view,2026-03-06 10:40:59,S80263,web
U0764,P0116,purchase,2026-02-06 15:13:10,S83323,tablet
U0043,P0144,purchase,2026-02-11 07:12:13,S77596,web
U0752,P0362,add_to_cart,2026-01-28 23:46:08,S11584,mobile
U0610,P0174,view,2026-03-25 12:16:39,S92027,web
U0494,P0380,add_to_cart,2026-02-11 03:19:36,S61224,tablet
U0286,P0121,add_to_cart,2026-04-05 21:58:09,S12097,mobile
U0596,P0400,view,2026-03-22 19:25:44,S20178,web
U0689,P0219,click,2026-02-28 17:47:38,S94874,tablet
U0421,P0378,click,2026-02-26 08:05:14,S69717,tablet
U0980,P0465,add_to_cart,2026-02-24 07:43:43,S69904,mobile
U0406,P0373,purchase,2026-01-30 19:44:31,S69162,tablet
U0987,P0439,add_to_cart,2026-03-14 09:20:07,S64276,web
U0135,P0348,purchase,2026-02-18 14:42:50,S82542,mobile
U0377,P0338,add_to_cart,2026-04-18 03:10:20,S78087,web
U0837,P0265,click,2026-01-27 05:25:49,S69350,web
U0947,P0357,view,2026-04-03 04:00:17,S11453,tablet
U0316,P0172,click,2026-04-19 16:32:42,S95172,tablet
U0395,P0011,add_to_cart,2026-02-19 13:13:43,S63988,web
U0035,P0173,click,2026-02-18 09:01:43,S68223,web
U0937,P0218,view,2026-02-16 00:59:05,S61951,web
U0661,P0226,view,2026-01-22 14:43:45,S71735,tablet
U0811,P0455,click,2026-03-31 04:56:18,S33990,tablet
U0188,P0216,purchase,2026-03-21 20:55:18,S94197,web
U0795,P0042,click,,S76595,tablet
U0520,P0221,add_to_cart,2026-02-16 18:17:28,S53186,tablet
U0613,P0414,click,2026-03-10 17:08:19,S36902,tablet
U0425,P0105,add_to_cart,2026-04-17 06:09:32,S77506,tablet
U0633,P0445,purchase,2026-03-12 00:52:34,S51276,tablet
U0331,P0435,click,2026-04-15 23:11:06,S49673,tablet
U0142,P0072,click,2026-04-18 16:34:51,S17691,web
U0664,P0439,purchase,2026-04-19 02:49:50,S81442,web
U0700,P0371,purchase,2026-01-23 14:49:23,S61216,mobile
U0192,P0430,click,2026-01-28 14:38:39,S31346,tablet
U0954,P0493,click,2026-03-21 06:58:40,S86050,tablet
U0182,P0393,click,2026-04-16 20:37:51,S80321,mobile
U0503,P0062,view,2026-03-14 11:45:17,S36748,mobile
U0475,P0047,purchase,2026-01-20 19:26:18,S65428,web
U0626,P0135,view,2026-03-12 21:23:00,S48264,mobile
U0031,P0106,view,,S52838,web
U0704,P0328,click,2026-02-03 10:16:38,S57027,tablet
U0626,P0215,purchase,2026-01-23 13:50:57,S88487,mobile
U0066,P0316,add_to_cart,2026-03-29 15:59:25,S34884,mobile
U0377,P0133,view,2026-02-23 08:26:48,S83585,tablet
U0761,P0398,add_to_cart,2026-04-14 08:55:59,S17117,tablet
U0151,P0401,click,2026-03-20 19:36:58,S24633,web
U0483,P0258,click,2026-03-10 23:05:01,S59401,tablet
U0278,P0340,view,2026-04-16 04:08:48,S55054,tablet
U0541,P0297,click,2026-02-02 13:49:16,S95261,web
U0904,P0396,view,2026-04-13 18:36:18,S22209,web
U0002,P0103,purchase,2026-01-25 04:09:59,S72384,mobile
U0960,P0307,view,2026-03-13 22:58:01,S49104,mobile
U0457,P0451,click,2026-02-15 01:07:54,S77263,tablet
U0553,P0017,click,2026-03-19 05:48:04,S62705,mobile
U0542,P0085,purchase,2026-03-31 06:19:47,S95364,web
U0853,P0154,add_to_cart,2026-01-23 00:42:01,S69984,mobile
U0529,P0260,add_to_cart,,S94093,tablet
U0479,P0324,add_to_cart,2026-01-31 02:44:24,S64912,tablet
U0003,P0217,click,2026-04-06 14:00:46,S24441,mobile
U0820,P0242,purchase,2026-03-11 04:49:18,S12038,tablet
U0034,P0272,view,2026-01-22 08:44:31,S91906,mobile
U0468,P0030,view,2026-03-14 07:05:09,S98148,web
U0288,P0138,view,2026-03-02 21:39:29,S60002,tablet
U0667,P0095,add_to_cart,2026-03-03 19:00:09,S99190,web
U0922,P0004,click,2026-02-11 00:23:55,S48697,tablet
U0953,P0337,view,2026-02-27 05:54:33,S96196,web
U0221,P0209,click,2026-04-04 03:16:39,S30474,mobile
U0470,P0187,view,2026-01-21 06:38:58,S82262,web
U0584,P0232,purchase,2026-04-20 02:08:26,S42758,tablet
U0386,P0333,purchase,2026-01-20 04:48:03,S48488,mobile
U0385,P0163,view,2026-04-18 11:13:34,S15508,web
U0364,P0114,purchase,2026-02-21 18:14:57,S20375,tablet
U0546,P0418,purchase,2026-03-08 10:08:08,S99085,mobile
U0995,P0125,purchase,2026-04-19 09:54:08,S76849,tablet
U0151,P0061,add_to_cart,2026-04-02 16:26:54,S75327,mobile
U0531,P0190,add_to_cart,2026-03-12 14:58:05,S29958,mobile
U0984,P0066,view,2026-03-15 01:23:58,S59959,web
U0827,P0238,purchase,2026-02-25 21:18:37,S19658,mobile
U0382,P0298,add_to_cart,2026-04-02 17:38:37,S97369,mobile
U0139,P0384,click,2026-02-21 06:46:18,S89276,tablet
U0397,P0095,view,2026-03-13 20:31:22,S91249,mobile
U0012,P0197,purchase,2026-03-11 02:38:45,S69468,tablet
U0598,P0209,view,2026-02-13 12:33:07,S59408,tablet
U0605,P0466,view,2026-04-05 21:57:42,S81848,mobile
U0221,P0165,purchase,2026-03-12 20:14:33,S77471,web
U0728,P0254,purchase,2026-04-08 06:49:08,S58780,web
U0013,P0155,click,2026-02-20 09:16:38,S78837,mobile
U0051,P0268,add_to_cart,2026-04-07 08:59:37,S22536,web
U0205,P0309,view,2026-04-06 03:04:53,S30284,mobile
,P0006,click,2026-01-20 02:25:16,S47957,web
U0051,P0335,purchase,2026-03-12 05:20:40,S90863,tablet
U0765,P0484,click,2026-02-28 23:44:27,S96682,mobile
U0874,P0018,add_to_cart,2026-04-02 02:34:29,S38537,web
U0122,P0009,view,2026-03-27 20:55:54,S74973,console
U0156,P0462,purchase,2026-02-05 01:12:27,S87520,tablet
U0554,P0223,add_to_cart,2026-04-15 13:58:18,S48944,mobile
U0761,P0403,view,,S53189,tablet
U0993,P0364,view,2026-01-27 18:52:52,S33940,mobile
U0345,P0426,view,,S73501,web
U0439,P0312,click,2026-04-09 09:30:12,S83229,tablet
U0411,P0065,click,2026-04-13 13:28:19,S62730,tablet
U0135,P0451,click,2026-01-30 17:15:09,S96360,web
U0252,P0322,click,2026-03-18 22:24:59,S63541,web
U0103,P0480,purchase,2026-04-03 12:07:53,S72952,mobile
U0776,P0392,add_to_cart,2026-01-20 11:16:22,S42493,web
U0503,P0132,click,2026-04-20 05:56:52,S51679,mobile
U0988,P0038,view,2026-03-22 22:31:30,S51385,web
U0100,P0007,click,2026-03-24 17:50:50,S74994,mobile
U0658,P0087,click,2026-03-24 12:43:44,S18140,mobile
U0430,P0045,view,2026-01-25 05:20:16,S53715,tablet
U0763,P0428,click,2026-04-05 07:13:08,S77585,web
U0199,P0108,purchase,2026-01-25 06:54:47,S49094,tablet
U0189,P0415,add_to_cart,2026-02-28 10:00:52,S68792,web
U0564,P0312,click,2026-02-23 17:57:48,S66525,mobile
U0455,P0384,purchase,2026-02-05 08:12:35,S51315,mobile
U0946,P0496,click,2026-04-18 17:07:40,S64203,web
U0079,P0399,click,2026-03-21 22:55:58,S14471,tablet
U0571,P0437,add_to_cart,2026-01-31 17:35:49,S41312,tablet
U0171,P0443,add_to_cart,2026-01-30 09:45:25,S56094,web
U0198,P0498,add_to_cart,2026-01-24 22:01:40,S19617,tablet
U0814,P0182,click,2026-03-05 12:36:32,S81382,tablet
U0081,P0374,click,2026-03-02 16:27:10,S44153,web
U0736,P0410,purchase,2026-04-15 13:18:58,S42620,tablet
U0683,P0060,purchase,2026-01-26 23:32:32,S74473,web
U0003,P0026,add_to_cart,2026-01-21 21:24:08,S42221,mobile
,P0160,add_to_cart,2026-02-28 04:16:05,S80723,web
U0019,P0390,view,2026-04-07 19:52:36,S29609,mobile
U0084,P0412,click,2026-04-17 07:36:34,S87144,web
U0404,P0394,view,2026-01-25 08:41:06,S77337,web
U0938,P0421,purchase,2026-04-17 10:08:49,S92358,tablet
U0762,P0011,purchase,2026-03-29 19:40:42,S11631,mobile
U0402,P0165,view,2026-04-07 12:18:15,S21867,web
U0290,P0355,purchase,2026-04-20 21:51:24,S37085,mobile
U0740,P0122,add_to_cart,2026-03-14 04:48:41,S36225,mobile
U0955,P0098,purchase,2026-02-27 09:35:56,S12708,tablet
U0930,P0260,click,2026-03-16 17:44:42,S15579,tablet
U0738,P0495,purchase,2026-01-25 21:43:15,S32044,mobile
U0696,P0367,click,2026-04-06 22:23:46,S22144,tablet
U0860,P0371,add_to_cart,2026-02-17 02:52:16,S22042,mobile
U0698,P0439,view,2026-03-10 13:47:00,S23141,mobile
U0344,P0276,add_to_cart,2026-03-31 12:19:28,S83515,mobile
U0352,P0084,purchase,2026-02-19 06:47:21,S96263,mobile
U0115,P0305,purchase,2026-01-24 10:45:01,S69614,tablet
U0689,P0082,view,2026-01-22 11:24:56,S39607,tablet
U0927,P0241,click,2026-03-21 17:22:54,S45735,web
U0729,P0143,add_to_cart,2026-03-22 02:03:52,S79707,tablet
U0914,P0348,view,2026-04-11 07:09:40,S20476,web
U0769,P0033,add_to_cart,2026-03-10 02:40:24,S90948,tablet
U0348,,view,2026-04-03 09:54:50,S65210,web
U0824,P0199,purchase,2026-02-05 14:50:04,S33567,mobile
U0335,P0360,purchase,2026-01-20 13:13:38,S40420,mobile
U0142,P0384,purchase,2026-01-29 19:27:53,S49479,mobile
U0133,P0192,purchase,2026-04-01 16:19:35,S10778,mobile
U0929,P0199,purchase,2026-01-26 12:02:18,S16793,web
U0243,P0022,purchase,2026-03-11 08:41:27,S66881,mobile
U0380,P0023,view,2026-03-28 23:20:26,S21498,tablet
U0649,P0220,add_to_cart,2026-01-21 22:42:48,S81436,tablet
U0124,P0006,view,2026-04-05 01:35:41,S87642,mobile
,P0031,view,2026-04-11 01:02:56,S28764,web
U0139,P0012,add_to_cart,2026-03-04 05:45:19,S36218,web
U0776,P0190,purchase,2026-04-19 21:45:09,S58059,mobile
U0879,P0058,view,2026-03-11 01:31:00,S16493,tablet
U0734,P0274,purchase,2026-01-25 04:50:38,S70747,web
U0940,P0418,purchase,2026-02-26 11:42:43,S43788,web
U0646,P0303,view,2026-01-25 11:36:54,S47464,tablet
U0571,P0493,add_to_cart,2026-04-18 10:23:16,S53172,mobile
U0527,P0047,click,2026-04-01 00:35:35,S92656,tablet
U0124,P0368,purchase,2026-03-05 22:54:37,S55926,tablet
U0217,P0146,add_to_cart,2026-03-03 14:29:44,S63234,mobile
U0888,P0086,add_to_cart,,S74660,tablet
U0507,P0027,add_to_cart,2026-04-19 14:49:58,S59792,mobile
U0241,P0497,purchase,2026-02-02 15:17:30,S28289,web
U0555,P0217,click,2026-03-18 00:22:54,S48840,web
U0885,P0328,view,2026-03-14 14:47:08,S12101,mobile
U0202,P0181,click,2026-03-07 18:20:56,S57863,mobile
U0073,P0192,view,2026-04-17 00:09:32,S18893,web
U0236,P0348,click,2026-03-15 18:05:49,S22306,web
U0434,P0028,add_to_cart,2026-03-28 16:01:16,S84983,mobile
U0383,P0067,view,2026-02-21 11:00:12,S19837,mobile
U0252,P0303,add_to_cart,2026-02-28 16:06:18,S84339,web
U0058,P0364,purchase,2026-02-22 13:18:09,S38022,mobile
U0697,P0416,add_to_cart,2026-04-18 17:01:21,S86483,mobile
U0327,P0371,purchase,2026-02-04 20:51:00,S20479,tablet
U0955,P0269,purchase,2026-03-16 10:56:06,S63033,tablet
U0220,P0220,add_to_cart,2026-03-10 04:28:49,S82578,mobile
U0200,P0452,add_to_cart,,S44582,tablet
U0687,P0287,purchase,2026-03-11 19:54:48,S10906,web
U0704,P0240,click,2026-02-12 08:50:35,S72687,web
U0821,P0375,click,2026-03-30 09:39:41,S42028,mobile
U0826,P0329,click,2026-04-02 06:45:28,S31488,mobile
U0618,P0185,purchase,2026-03-23 08:48:25,S38444,mobile
U0871,P0419,view,2026-04-18 21:58:48,S72791,mobile
U0806,P0350,view,2026-02-15 20:35:24,S63067,web
U0266,P0021,view,2026-04-01 04:51:21,S52226,mobile
U0782,P0084,purchase,2026-03-19 13:41:31,S90912,tablet
U0669,P0096,add_to_cart,2026-02-10 15:59:39,S72049,mobile
U0637,P0478,view,2026-02-17 19:28:32,S54321,tablet
U0145,P0024,view,2026-02-19 06:38:22,S12843,tablet
U0097,P0129,click,2026-01-28 15:24:40,S90851,mobile
U0234,P0390,view,2026-03-27 10:09:16,S48448,mobile
U0218,P0493,add_to_cart,2026-03-24 02:34:13,S89252,tablet
U0538,P0077,click,2026-04-16 17:35:43,S53437,web
U0883,P0044,add_to_cart,2026-02-23 12:27:19,S26624,web
U0059,,purchase,2026-03-02 15:53:22,S84500,tablet
U0624,P0319,click,2026-02-14 20:03:55,S38984,mobile
U0031,P0002,purchase,2026-02-25 08:57:04,S37976,tablet
U0159,P0095,purchase,2026-04-10 05:28:52,S26814,web
U0461,P0240,purchase,2026-02-16 07:25:06,S19887,web
U0908,P0372,click,2026-03-11 14:37:45,S49156,tablet
U0490,P0015,purchase,2026-01-20 07:32:55,S83205,web
U0054,P0122,purchase,2026-01-24 12:11:56,S90525,web
U0174,P0320,add_to_cart,2026-02-06 22:56:38,S47704,mobile
U0746,P0422,click,2026-04-11 17:13:06,S48995,tablet
U0055,P0068,purchase,2026-02-23 00:40:25,S98525,tablet
U0890,P0223,purchase,2026-03-07 18:26:06,S31889,web
U0465,P0216,view,2026-03-08 20:43:22,S10317,web
U0851,P0082,click,2026-01-25 08:55:27,S63062,mobile
U0825,P0261,add_to_cart,2026-04-11 14:41:32,S44389,web
U0747,P0037,add_to_cart,2026-04-03 16:18:16,S45031,web
U0610,P0249,view,2026-02-02 19:01:53,S38519,tablet
U0716,P0395,purchase,2026-04-03 19:43:19,S46411,tablet
U0809,P0040,add_to_cart,2026-04-06 18:25:33,S66000,mobile
U0604,P0379,add_to_cart,2026-03-01 00:31:02,S46974,tablet
U0720,P0410,view,2026-02-07 15:10:49,S67215,web
U0222,P0066,view,2026-02-17 21:29:55,S43719,web
U0104,,click,2026-02-09 19:57:14,S86771,tablet
U0957,P0451,click,2026-04-14 03:47:54,S53194,tablet
U0296,P0288,add_to_cart,2026-02-18 09:09:21,S12134,mobile
U0717,P0038,view,2026-04-17 16:23:58,S67270,tablet
U0716,P0471,view,2026-02-06 07:01:51,S87539,tablet
U0721,P0469,add_to_cart,2026-03-24 10:55:44,S32626,tablet
U0166,P0175,purchase,2026-03-20 18:21:02,S74447,mobile
U0868,P0263,view,2026-02-05 07:27:53,S69015,tablet
U0659,P0280,purchase,2026-01-27 12:00:31,S96148,tablet
U0996,P0435,add_to_cart,2026-01-28 14:07:27,S78440,mobile
U0394,P0358,click,2026-02-14 09:17:58,S85436,tablet
U0379,P0206,add_to_cart,2026-03-20 20:56:00,S88572,tablet
U0996,P0446,add_to_cart,2026-03-11 00:53:31,S99056,web
U0528,P0220,purchase,2026-04-09 09:48:22,S84366,web
U0198,P0453,view,2026-01-20 22:36:22,S68297,mobile
U0207,P0203,click,2026-01-26 19:46:12,S17779,tablet
U0902,P0073,purchase,,S62530,mobile
U0008,P0051,purchase,2026-03-02 12:58:24,S51766,tablet
U0461,P0351,purchase,2026-02-24 12:02:05,S75439,tablet
U0950,P0268,purchase,2026-03-02 11:56:02,S56985,web
U0361,P0052,view,2026-02-21 17:07:17,S66485,web
,P0004,click,2026-03-10 19:04:12,S68511,web
U0534,P0403,purchase,2026-03-28 04:50:05,S48164,tablet
U0059,P0183,click,2026-03-14 13:55:50,S56255,web
U0333,P0055,view,2026-02-11 09:20:44,S49654,console
U0071,P0395,purchase,2026-02-26 00:10:47,S28837,mobile
,P0271,purchase,2026-03-29 15:30:10,S12226,tablet
U0795,P0120,add_to_cart,2026-03-21 01:31:31,S18326,web
U0021,P0491,view,2026-03-13 07:03:46,S15974,tablet
U0306,P0415,add_to_cart,2026-02-08 07:43:28,S77199,tablet
U0422,P0032,view,2026-01-25 12:06:58,S16358,tablet
U0627,P0377,view,2026-01-23 22:09:45,S46435,tablet
U0071,P0109,add_to_cart,2026-04-15 21:03:30,S11588,tablet
U0789,P0222,click,2026-04-07 17:19:01,S88168,web
U0889,P0433,purchase,2026-02-06 09:55:48,S54123,mobile
U0569,P0138,click,2026-02-15 13:12:03,S61018,tablet
U0277,P0270,click,2026-02-27 11:34:11,S15536,web
U0210,P0182,purchase,2026-04-18 17:55:06,S49210,tablet
U0998,P0008,add_to_cart,2026-03-24 23:18:34,S93775,mobile
U0587,P0129,click,2026-03-04 21:16:48,S92304,tablet
U0047,P0072,purchase,2026-01-20 06:08:16,S90870,web
U0277,P0076,click,,S56369,tablet
U0615,P0500,view,2026-03-03 18:57:14,S46748,tablet
U0862,P0446,click,2026-03-20 06:57:42,S50917,mobile
U0042,P0117,click,2026-04-02 16:01:14,S97161,web
U0483,P0147,purchase,2026-03-19 13:12:03,S89909,web
U0979,P0486,click,2026-04-14 11:14:30,S18741,tablet
U0921,P0218,add_to_cart,2026-04-17 19:01:48,S30836,mobile
U0004,P0257,view,2026-04-07 11:39:03,S94067,tablet
U0895,P0203,add_to_cart,2026-02-02 20:46:23,S65087,mobile
U0251,P0332,view,2026-02-10 15:37:57,S14080,tablet
U0659,P0185,purchase,2026-04-09 10:11:33,S31724,web
U0431,P0430,purchase,2026-02-26 18:47:59,S37497,mobile
U0870,P0228,view,2026-04-19 00:05:26,S60324,web
U0187,P0432,view,2026-04-14 23:22:59,S99310,mobile
U0381,P0048,click,2026-03-20 19:41:34,S75621,mobile
U0302,P0399,view,2026-03-09 13:10:23,S54549,tablet
U0320,P0213,click,2026-03-14 05:33:42,S40876,mobile
U0472,P0372,view,2026-02-17 23:48:10,S72096,mobile
U0462,P0320,click,2026-02-08 06:14:07,S39884,web
U0696,P0424,click,2026-01-24 15:35:52,S51465,web
U0894,P0410,purchase,2026-01-27 20:06:16,S46774,web
U0458,P0298,add_to_cart,2026-04-20 09:26:51,S19253,tablet
U0811,P0228,purchase,2026-03-24 11:25:51,S51140,mobile
U0608,P0269,click,2026-03-30 19:41:22,S91830,tablet
U0041,P0432,purchase,2026-02-15 16:50:56,S77395,mobile
U0362,P0299,click,2026-03-02 17:59:24,S88974,mobile
U0572,P0298,add_to_cart,2026-03-08 18:33:57,S89760,tablet
U0643,P0200,view,2026-03-12 20:01:20,S37537,tablet
U0270,P0282,purchase,2026-03-13 07:28:37,S78829,mobile
U0882,P0080,click,2026-04-17 17:26:21,S62244,mobile
U0155,P0122,purchase,2026-04-17 03:57:37,S33646,mobile
U0959,P0324,click,2026-04-10 12:09:03,S21562,tablet
U0900,P0414,click,2026-02-08 20:38:47,S94808,tablet
U0536,P0330,purchase,2026-04-13 03:34:43,S76944,mobile
U0836,P0414,click,2026-04-13 17:47:02,S10923,web
U0398,P0367,click,2026-02-04 01:42:50,S69596,tablet
U0136,P0113,purchase,2026-02-07 21:27:44,S82723,mobile
U0397,P0284,view,2026-02-17 10:00:31,S77027,tablet
U0953,P0435,purchase,2026-04-14 11:03:38,S89622,web
U0944,P0024,view,2026-03-01 01:36:38,S65145,web
U0336,,purchase,2026-03-27 08:12:08,S35035,web
U0363,P0354,purchase,2026-01-21 17:43:30,S67967,mobile
U0758,P0052,view,2026-04-14 07:56:16,S23126,web
U0338,P0175,click,2026-04-17 11:35:19,S67668,tablet
U0927,P0017,add_to_cart,2026-02-05 23:26:12,S22270,tablet
U0490,P0317,view,2026-03-27 09:58:13,S46720,web
U0046,P0160,add_to_cart,2026-03-26 19:33:57,S37425,mobile
U0996,P0040,add_to_cart,2026-01-28 11:14:04,S73359,mobile
U0668,P0471,click,2026-02-08 08:15:29,S94957,web
U0872,P0026,view,2026-03-12 19:30:22,S68191,mobile
U0333,P0322,purchase,2026-03-29 21:54:31,S19784,tablet
U0039,P0299,purchase,2026-03-18 22:29:50,S68511,tablet
U0055,P0448,view,2026-02-18 23:15:30,S49656,tablet
U0274,P0183,purchase,2026-03-26 10:37:42,S44524,web
U1000,P0243,add_to_cart,,S65477,tablet
U0877,P0219,add_to_cart,2026-01-22 02:25:02,S66623,mobile
U0961,P0069,add_to_cart,2026-03-22 07:57:36,S75353,tablet
U0678,P0107,click,2026-03-06 21:12:02,S75302,web
U0464,P0362,view,2026-04-06 05:21:47,S96841,web
U0240,P0054,purchase,2026-04-01 07:35:12,S14947,mobile
U0579,P0425,click,2026-03-03 20:21:36,S58272,tablet
U0678,P0156,view,2026-02-18 08:15:06,S32944,web
U0093,P0193,add_to_cart,2026-01-28 20:01:28,S55476,tablet
U0757,P0131,view,2026-04-04 15:45:35,S60995,mobile
U0970,P0239,view,2026-02-27 10:37:05,S60371,web
U0727,P0131,purchase,2026-02-11 04:27:14,S55269,tablet
U0648,P0294,add_to_cart,2026-03-30 10:19:10,S95236,mobile
U0944,P0322,purchase,2026-02-23 22:12:02,S25060,web
U0066,P0227,click,2026-03-04 00:28:40,S31176,mobile
U0079,P0263,click,2026-03-12 20:33:15,S82327,mobile
U0662,P0428,add_to_cart,2026-02-01 08:17:54,S49302,web
U0684,P0246,purchase,2026-04-19 02:07:57,S87437,web
U0837,P0288,view,2026-04-18 17:43:32,S68949,web
U0027,P0377,view,2026-04-05 04:33:53,S80256,web
U0296,P0341,view,2026-02-14 01:02:38,S29865,web
U0985,P0437,add_to_cart,2026-01-23 20:56:24,S94647,tablet
U0394,P0363,view,2026-02-03 20:18:35,S34721,web
U0387,P0232,purchase,2026-02-04 21:50:14,S59486,web
U0424,P0223,click,2026-01-20 05:04:51,S51084,tablet
U0404,P0469,view,2026-02-24 06:19:52,S14203,mobile
U0813,P0435,view,2026-02-06 08:00:59,S45214,tablet
U0603,P0279,click,2026-01-29 07:36:02,S67372,web
U0568,P0114,purchase,2026-03-23 13:02:14,S90897,tablet
U0017,P0049,purchase,2026-03-18 22:21:53,S19459,web
U0154,P0326,add_to_cart,2026-02-24 14:41:41,S25767,web
U0301,P0014,view,2026-02-16 08:55:53,S55935,mobile
U0469,P0156,purchase,2026-03-07 15:48:42,S50261,mobile
U0890,P0415,purchase,2026-01-26 04:00:23,S82035,web
U0253,P0251,view,2026-03-09 07:56:37,S18714,tablet
U0599,P0401,add_to_cart,2026-04-12 13:53:09,S90260,tablet
U0343,P0183,view,2026-04-11 06:39:07,S73696,tablet
U0450,P0193,add_to_cart,2026-01-31 10:52:22,S89672,mobile
U0027,P0111,add_to_cart,2026-01-20 06:30:48,S53846,web
U0066,P0374,view,2026-02-23 10:30:20,S99567,web
U0897,P0282,purchase,2026-03-22 05:07:19,S33667,tablet
U0933,P0275,view,2026-04-03 00:01:44,S49412,web
U0774,P0124,view,2026-01-28 09:12:00,S57342,web
U0388,P0375,click,2026-03-08 17:33:23,S48326,tablet
U0850,P0102,view,2026-03-06 03:22:42,S25002,web
U0714,P0401,purchase,2026-03-28 18:49:31,S71152,tablet
U0844,P0163,view,2026-01-28 04:52:45,S11058,web
U0015,P0299,add_to_cart,2026-02-25 08:52:43,S67778,web
U0667,,purchase,2026-02-01 18:42:29,S35469,mobile
U0716,P0271,add_to_cart,2026-03-25 01:52:43,S17834,mobile
U0741,P0357,purchase,2026-02-20 03:07:22,S50897,mobile
U0597,P0044,add_to_cart,2026-01-31 02:21:49,S42790,mobile
U0444,P0247,purchase,2026-02-10 22:59:06,S23616,mobile
U0498,P0409,click,2026-03-31 16:36:22,S22755,mobile
U0630,P0344,purchase,2026-04-10 19:05:47,S51953,web
U0309,P0066,add_to_cart,2026-03-19 01:55:30,S63286,tablet
U0562,P0334,click,2026-02-07 15:34:34,S85784,tablet
U0203,P0126,click,2026-03-08 09:35:08,S33488,tablet
U0761,P0101,click,2026-03-12 01:12:36,S16919,mobile
U0200,P0028,view,2026-03-25 15:43:08,S53940,tablet
U0708,P0483,add_to_cart,2026-04-19 00:41:12,S98510,web
U0938,P0426,view,2026-02-10 10:29:48,S22527,mobile
U0297,P0404,view,2026-01-23 14:41:55,S63589,web
,P0053,add_to_cart,2026-01-29 09:19:26,S51911,tablet
U0603,P0290,view,2026-01-22 03:28:30,S62664,web
U0915,P0128,view,2026-03-27 05:07:15,S26872,mobile
